iter,res_primal,res_dual,alpha,alpha_mu,alpha_lambda,rho,convergio,res_eq_final,res_dual_final
51,572.3069598325319,3663.205866865123,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
52,571.5921587297792,3664.510514609443,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
53,570.8771150649121,3665.806914479889,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
54,570.1618304569818,3667.095073501133,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
55,569.4463065236247,3668.3749987048836,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
56,568.7305448810613,3669.646697129872,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
57,568.0145471440944,3670.910175821825,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
58,567.2983149261086,3672.1654418334474,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
59,566.5818498390674,3673.4125022244007,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
60,565.8651534935132,3674.651364061281,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
61,565.1482274985655,3675.8820344176,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
62,564.4310734619196,3677.104520373762,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
63,563.7136929898446,3678.318829017045,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
64,562.9960876871837,3679.524967441577,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
65,562.2782591573509,3680.7229427483207,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
66,561.5602090023311,3681.912762045046,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
67,560.8419388226779,3683.0944324463135,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
68,560.123450217513,3684.267961073452,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
69,559.404744784524,3685.4333550545407,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
70,558.6858241199644,3686.5906215243817,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
71,557.9666898186506,3687.7397676244873,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
72,557.247343473962,3688.8808005030537,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
73,556.5277866778392,3690.0137273149426,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
74,555.8080210207823,3691.1385552216584,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
75,555.0880480918502,3692.2552913913314,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
76,554.3678694786594,3693.363942998694,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
77,553.6474867673818,3694.4645172250594,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
78,552.9269015427444,3695.5570212583034,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
79,552.2061153880279,3696.6414622928423,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
80,551.4851298850643,3697.717847529613,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
81,550.7639466142375,3698.786184176051,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
82,550.0425671544805,3699.846479446071,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
83,549.3209930832744,3700.8987405600465,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
84,548.5992259766481,3701.9429747447875,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
85,547.8772674091759,3702.979189233522,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
86,547.155118953977,3704.0073912658736,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
87,546.4327821827136,3705.0275880878426,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
88,545.7102586655903,3706.0397869517838,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
89,544.9875499713527,3707.043995116388,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
90,544.2646576672855,3708.040219846658,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
91,543.5415833192126,3709.028468413893,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
92,542.8183284914946,3710.008748095664,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
93,542.094894747028,3710.9810661757942,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
94,541.3712836472444,3711.9454299443396,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
95,540.6474967521086,3712.901846697568,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
96,539.9235356201184,3713.8503237379377,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
97,539.1994018083019,3714.7908683740798,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
98,538.4750968722176,3715.7234879207736,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
99,537.7506223659528,3716.6481896989276,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
100,537.0259798421223,3717.564981035564,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
101,536.301170851867,3718.4738692637907,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
102,535.5761969448531,3719.374861722784,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
103,534.8510596692713,3720.267965757769,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
104,534.1257605718342,3721.153188720002,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
105,533.4003011977769,3722.030537966743,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
106,532.6746830908545,3722.9000208612397,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
107,531.9489077933418,3723.7616447727087,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
108,531.2229768460313,3724.6154170763116,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
109,530.4968917882328,3725.4613451531377,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
110,529.770654157772,3726.2994363901807,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
111,529.0442654909891,3727.129698180322,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
112,528.3177273227379,3727.9521379223065,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
113,527.591041186385,3728.7667630207247,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
114,526.8642086138079,3729.5735808859936,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
115,526.1372311353944,3730.3725989343347,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
116,525.4101102800412,3731.163824587751,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
117,524.682847575153,3731.947265274014,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
118,523.9554445466415,3732.7229284266373,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
119,523.2279027189238,3733.490821484858,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
120,522.5002236149217,3734.2509518936185,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
121,521.7724087560604,3735.0033271035427,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
122,521.0444596622675,3735.7479545709207,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
123,520.3163778519721,3736.484841757685,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
124,519.5881648421027,3737.2139961313896,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
125,518.8598221480878,3737.935425165194,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
126,518.1313512838535,3738.649136337838,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
127,517.4027537618227,3739.3551371336284,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
128,516.6740310929143,3740.053435042412,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
129,515.9451847865417,3740.7440375595593,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
130,515.2162163506125,3741.426952185943,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
131,514.4871272915262,3742.102186427919,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
132,513.7579191141747,3742.769747797306,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
133,513.0285933219395,3743.429643811367,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
134,512.2991514166924,3744.0818819927845,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
135,511.5695948987928,3744.726469869648,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
136,510.8399252670881,3745.3634149754257,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
137,510.1101440189117,3745.9927248489503,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
138,509.38025265008207,3746.614407034399,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
139,508.6502526549025,3747.2284690812703,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
140,507.92014552615876,3747.834918544367,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
141,507.18993275511946,3748.4337629837732,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
142,506.45961583153377,3749.0250099648397,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
143,505.7291962436315,3749.6086670581562,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
144,504.9986754781214,3750.1847418395414,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
145,504.26805502019005,3750.753241890013,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
146,503.5373363535014,3751.314174795775,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
147,502.80652096019577,3751.867548148196,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
148,502.07561032088785,3752.4133695437877,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
149,501.34460591466717,3752.951646584187,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
150,500.6135092190958,3753.482386876136,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
151,499.88232171020843,3754.005598031459,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
152,499.1510448625107,3754.5212876670503,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
153,498.41968014897816,3755.0294634048464,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
154,497.6882290410559,3755.5301328718106,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
155,496.956693008657,3756.0233036999116,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
156,496.2250735201621,3756.508983526104,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
157,495.49337204241766,3756.987179992313,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
158,494.761590040736,3757.457900745406,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
159,494.0297289788932,3757.921153437179,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
160,493.29779031912943,3758.3769457243375,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
161,492.565775522147,3758.825285268474,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
162,491.8336860471096,3759.2661797360497,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
163,491.10152335164173,3759.699636798374,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
164,490.3692888918275,3760.1256641315867,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
165,489.63698412220975,3760.544269416637,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
166,488.9046104957892,3760.955460339261,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
167,488.1721694640233,3761.3592445899735,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
168,487.43966247682533,3761.755629864031,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
169,486.707090982564,3762.1446238614276,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
170,485.9744564280618,3762.5262342868673,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
171,485.2417602585947,3762.9004688497475,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
172,484.50900391789077,3763.2673352641377,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
173,483.77618884812966,3763.6268412487616,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
174,483.0433164899412,3763.9789945269777,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
175,482.31038828240537,3764.323802826757,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
176,481.57740566305057,3764.661273880667,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
177,480.8443700678528,3764.9914154258545,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
178,480.1112829312356,3765.314235204016,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
179,479.37814568606825,3765.62974096139,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
180,478.6449597636652,3765.9379404487327,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
181,477.91172659378554,3766.2388414212955,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
182,477.1784476046315,3766.532451638812,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
183,476.44512422284816,3766.8187788654736,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
184,475.7117578735222,3767.0978308699127,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
185,474.9783499801814,3767.369615425183,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
186,474.2449019647934,3767.6341403087404,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
187,473.5114152477653,3767.891413302422,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
188,472.7778912479422,3768.141442192429,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
189,472.04433138260714,3768.384234769307,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
190,471.3107370674795,3768.619798827925,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
191,470.57710971671486,3768.8481421674605,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
192,469.8434507429035,3769.069272591373,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
193,469.10976155707016,3769.283197907394,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
194,468.376043568673,3769.4899259274985,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
195,467.64229818560244,3769.689464467894,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
196,466.908526814181,3769.8818213489963,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
197,466.1747308591621,3770.0670043954115,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
198,465.440911723729,3770.245021435917,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
199,464.7070708094949,3770.4158803034434,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
200,463.97320951650113,3770.579588835054,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
201,463.2393292432167,3770.7361548719264,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
202,462.5054313865381,3770.885586259334,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
203,461.77151734178756,3771.0278908466253,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
204,461.03758850271277,3771.1630764872075,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
205,460.3036462614861,3771.291151038523,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
206,459.5696920087041,3771.412122362036,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
207,458.83572713338606,3771.52599832321,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
208,458.1017530229735,3771.632786791489,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
209,457.3677710633298,3771.73249564028,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
210,456.63378263873904,3771.825132746932,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
211,455.89978913190515,3771.9107059927196,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
212,455.16579192395176,3771.989223262822,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
213,454.43179239442077,3772.0606924463054,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
214,453.6977919212718,3772.1251214361027,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
215,452.96379188088184,3772.182518128996,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
216,452.229793648044,3772.232890425598,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
217,451.4957985959671,3772.276246230331,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
218,450.7618080962747,3772.3125934514114,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
219,450.0278235190046,3772.341940000826,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
220,449.293846232608,3772.3642937943187,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
221,448.5598776039489,3772.379662751369,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
222,447.82591899830317,3772.388054795172,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
223,447.0919717793581,3772.389477852623,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
224,446.3580373092113,3772.383939854294,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
225,445.62411694837056,3772.3714487344214,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
226,444.89021205575284,3772.3520124308807,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
227,444.15632398868325,3772.325638885172,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
228,443.4224541028949,3772.2923360424,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
229,442.68860375252837,3772.252111851256,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
230,441.95477429013005,3772.204974263998,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
231,441.22096706665235,3772.1509312364324,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
232,440.4871834314529,3772.089990727897,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
233,439.75342473229335,3772.02216070124,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
234,439.01969231533957,3771.947449122802,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
235,438.28598752516,3771.865863962402,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
236,437.55231170472604,3771.7774131933093,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
237,436.8186661954103,3771.682104792233,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
238,436.0850523369867,3771.579946739302,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
239,435.3514714676296,3771.4709470180437,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
240,434.6179249239133,3771.3551136153683,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
241,433.88441404081095,3771.2324545215474,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
242,433.15094015169456,3771.1029777302,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
243,432.41750458833354,3770.9666912382695,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
244,431.6841086808952,3770.823603046008,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
245,430.9507537579429,3770.673721156956,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
246,430.2174411464362,3770.517053577928,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
247,429.4841721717303,3770.3536083189865,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
248,428.75094815757467,3770.183393393432,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
249,428.0177704261133,3770.0064168177796,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
250,427.28464029788347,3769.8226866117416,1e-07,1e-07,1e-06,0.01,False,18.52971737507145,492640.8205233793
